ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
6617,70000,2,3,2,52,0,0,0,0,0,0,105991,67243,67533,28653,29253,26185,2777,1751,969,1004,938,1122,0
14536,240000,1,1,1,36,-1,-1,-2,-1,-1,-1,229,-167,-563,254,-142,344,0,0,1213,0,1032,0,0
1806,250000,1,2,1,30,-2,-2,-2,-2,-2,-2,2419,28965,44179,37145,46733,46963,29062,44385,40682,46873,47104,52448,0
15231,20000,2,2,2,36,0,0,0,0,0,2,12530,13518,14596,15550,16790,17175,1500,1600,1500,1500,800,0,0
28056,50000,2,2,1,34,0,0,0,2,2,2,45974,47504,45206,35892,22989,22483,2374,4656,25,2869,0,814,0
22095,230000,2,2,1,28,2,2,2,2,2,2,35610,38701,35043,35678,36730,35994,3706,0,1513,1730,2000,9000,1
20925,20000,1,2,1,45,-2,-2,2,2,2,2,-2044,1961,2983,2790,3589,3388,5966,1201,0,1000,0,1000,0
4488,20000,1,1,2,24,-1,-1,-1,-1,-1,-1,3808,4470,8176,7909,2948,1220,4515,8186,7913,3049,1624,3800,0
28739,240000,2,2,1,31,-1,-1,-1,-1,-1,-1,184,0,2500,12500,749,2829,0,2500,12500,749,2829,2900,0
39,50000,1,1,2,25,1,-1,-1,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,1
17221,20000,2,2,1,22,0,0,0,0,0,0,16366,17385,18142,17245,17657,18370,1600,1600,1600,1000,1000,1000,0
25157,30000,2,3,1,23,0,0,0,0,0,0,26117,27028,27510,27817,28130,27141,1737,1609,1306,1455,857,1087,0
22603,130000,2,2,1,43,-1,-1,-1,-1,-1,-1,2292,6776,2811,3589,11151,1543,6776,2811,3589,11351,1543,1109,0
21811,140000,2,3,2,26,2,0,0,0,0,0,144010,142724,142802,140103,142750,142855,5301,5400,5100,5300,5500,5400,1
16661,360000,1,1,2,34,-2,-2,-2,-2,-2,-2,2739,1200,3118,0,162,4857,1206,3133,0,162,4881,445,0
14074,50000,1,3,2,31,0,0,0,0,0,0,49415,49547,15464,15701,12192,12515,1278,1195,432,443,526,291,0
2586,100000,1,2,2,25,0,0,0,0,-2,-2,76222,79564,49000,-1000,0,0,4700,1500,0,31000,0,0,0
4713,60000,1,2,2,24,0,0,-1,0,0,-1,54809,-827,1188,792,0,27248,0,2188,0,0,27248,1000,0
7746,80000,1,2,1,54,0,0,0,0,0,0,26730,24568,27979,22460,22743,22988,1500,3901,1001,1001,1001,1901,0
10948,80000,2,1,2,23,0,0,0,0,0,0,80133,74838,62696,27693,25594,29155,3539,3180,818,1018,10006,3616,0
7219,290000,2,1,2,32,-2,-2,-2,-2,-1,0,0,5743,8809,0,7241,10289,5743,5000,0,7241,5000,5000,0
10559,190000,1,2,1,44,0,0,0,0,0,0,197494,194913,192896,116537,112086,108660,7200,8000,4100,4000,5000,7000,0
10338,20000,2,2,1,47,3,2,2,2,2,2,17772,18487,17892,19294,19840,19376,1300,0,1700,1000,0,850,1
16225,20000,2,3,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26122,380000,2,1,1,36,-2,-1,-1,-1,-1,2,3744,20334,8499,53235,101439,34579,20498,8549,53471,101785,117,32347,1
9398,20000,1,1,2,29,0,0,0,0,0,0,14492,15759,17371,17873,18073,10817,1500,2000,651,500,1000,500,0
16680,140000,1,2,2,32,1,2,2,2,2,3,67923,69412,67734,73079,75255,75757,3200,0,6500,4000,2000,3000,1
20086,80000,2,3,1,49,0,0,0,0,0,0,79967,75920,73968,71919,59894,59405,2700,2875,3000,3000,4000,2500,0
9207,290000,2,3,1,29,0,0,0,0,0,0,161623,166345,167924,170227,164584,161912,11200,6000,6000,6000,6700,5000,0
15120,20000,1,3,1,56,1,2,2,2,2,0,9453,10143,10730,12241,11748,12456,1000,900,2000,0,900,3200,1
11619,180000,2,2,2,33,1,-2,-2,-2,-2,-2,5931,2294,900,0,0,0,2294,900,0,0,0,788,0
11115,20000,1,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14955,20000,1,2,2,40,1,2,2,2,3,2,15476,16533,15975,17903,17336,16910,1600,0,2500,0,0,2000,0
14367,130000,1,3,1,56,-1,-1,-1,0,-1,-1,582,0,582,291,441,441,0,582,0,441,441,291,1
13452,300000,2,1,2,30,-1,-1,-1,-1,-1,-1,6045,7151,4790,3145,4274,0,7157,4790,3145,4274,0,2215,0
17769,300000,2,3,1,62,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11990,80000,2,2,1,26,0,0,0,0,0,0,35897,30090,29299,12406,1308,-52,1510,2085,248,26,52,0,0
1157,130000,2,1,2,23,-1,-1,-1,0,-1,0,3820,2640,30403,9630,7120,3940,2640,30403,193,7120,79,9589,0
7253,150000,2,2,2,28,-1,-1,-1,-1,-1,-1,8200,2500,7500,11478,7080,1651,2500,7500,11478,7080,1651,43600,0
4913,160000,1,3,1,57,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0
10382,50000,2,2,2,29,0,0,0,0,0,0,48517,49391,27780,28585,28130,29005,3000,2000,1200,1000,1300,1000,0
40,280000,1,1,2,31,-1,-1,2,-1,0,-1,498,9075,4641,9976,17976,9477,9075,0,9976,8000,9525,781,0
17326,30000,2,3,1,32,0,0,0,0,0,0,30096,30287,28823,26799,25457,26143,1494,1445,1506,912,1097,1000,0
25751,30000,2,2,1,38,0,0,2,0,0,2,2433,4772,2897,3236,3575,1764,4000,0,2000,2000,0,1900,1
12482,80000,2,3,2,26,2,2,2,2,2,0,41586,44690,43671,49683,48757,49782,3775,0,6768,0,1834,1744,1
15709,360000,1,1,1,37,0,0,0,0,0,0,68438,71287,73406,74397,75467,79841,4000,3009,3509,3500,5000,5019,0
27929,150000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
25603,160000,2,2,2,38,0,0,0,0,0,0,133017,125321,122044,111799,92039,89536,7008,6300,5000,3000,2606,4006,0
28096,150000,2,2,2,41,-1,-1,-1,-1,-1,-1,316,316,316,316,466,8057,316,316,316,466,8057,316,0
417,200000,2,1,2,31,-2,-2,-2,-2,-2,-2,7184,14845,1097,0,0,160,17507,1102,0,0,160,1103,0
1497,360000,2,2,2,35,2,2,2,0,0,0,360023,363239,350214,319960,260944,202686,14693,30,12302,10004,7506,19721,1
12966,80000,2,1,2,33,0,0,0,0,0,0,60156,60309,30640,15917,35608,23470,5027,3000,3000,20000,767,1000,0
12562,120000,2,2,2,52,0,0,0,0,0,0,119796,117229,239224,91231,90184,90072,4700,5590,4000,3600,3700,32696,0
16973,450000,1,1,1,67,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
17453,20000,2,2,1,46,1,2,0,0,0,0,13254,12749,13834,14894,15050,16251,0,1600,1600,700,1601,1620,1
5580,30000,2,3,1,58,1,2,2,2,3,2,24921,26225,25502,28588,27616,27903,2000,0,3509,0,1128,0,1
10872,200000,2,2,1,35,0,0,0,0,0,0,7677,14704,8000,10285,16285,4815,7240,2000,2285,6000,1500,0,0
21903,80000,2,1,1,27,-1,-1,-1,-1,-2,-2,494,329,4724,0,1054,0,329,4750,0,1054,0,4252,0
18313,30000,2,2,2,22,0,0,0,0,0,0,24426,25429,26491,27132,27672,28253,1712,1774,1415,955,991,1358,0
7501,500000,2,1,2,30,1,-1,2,-1,-1,-1,17144,2447,1221,1157,1133,2107,3678,6,1162,1133,1010,5,0
14959,360000,1,2,2,48,0,0,0,0,0,0,29269,26763,23202,24979,26734,17956,1500,2000,2000,2000,2000,3000,0
26720,30000,1,2,2,25,1,2,0,0,2,2,12925,13411,14190,16218,15663,17250,1000,1300,2273,0,2000,0,1
26922,720000,1,1,1,40,0,0,0,0,0,0,308274,209976,158694,148956,135217,85300,8500,6000,6000,5237,3000,8961,1
17672,110000,2,2,1,40,0,0,0,0,0,0,23303,23978,22369,20608,20608,20606,1511,1772,1320,750,745,747,0
15275,170000,2,3,2,29,0,0,0,0,0,0,116048,117485,119050,120225,122345,124302,4200,4300,4400,4518,4500,5000,1
1264,150000,2,3,1,43,-1,-1,2,0,-1,-1,264,948,632,316,316,1414,1000,0,0,316,1414,0,1
11746,110000,2,1,1,37,-1,-1,0,0,0,0,2610,54223,57299,50418,48093,3389,54300,6600,400,4000,1771,0,1
27884,110000,2,2,2,28,2,2,2,0,0,0,105014,104574,94521,88833,82585,75992,9000,10,3917,2730,2770,2800,0
8727,80000,2,2,2,22,-1,-1,-1,-1,-1,-1,1812,390,388,1187,263,1913,390,388,1191,263,2259,1815,0
19582,400000,2,1,2,31,-1,-1,-1,0,0,0,5974,2600,110958,164959,130737,128312,2600,110958,110000,20000,58312,9031,0
23881,360000,1,3,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
21744,20000,2,2,1,24,0,0,0,-1,-1,-1,16393,8118,5463,1379,2668,390,1688,1463,1379,2668,390,390,0
20130,140000,2,1,1,42,2,2,2,0,0,0,141321,141836,139070,134168,135678,136494,4300,1003,4854,5500,5200,5100,1
19866,100000,2,2,1,33,1,2,2,2,2,2,12560,16103,11166,10099,10861,9932,0,4250,0,1209,0,1000,0
13960,130000,2,2,1,30,0,0,0,0,0,-2,21996,19730,20456,20783,-290,-680,3000,3000,2000,0,0,1000,0
2140,260000,1,1,1,43,1,-2,-2,-1,0,0,0,0,0,14855,13650,0,0,0,15055,0,0,0,1
22407,160000,2,2,2,29,0,0,0,0,0,0,36370,35996,35275,34873,35677,34942,4002,5390,6000,5000,5000,4000,0
23129,90000,2,2,1,35,0,0,2,0,0,0,35232,38329,37433,38507,39468,40183,4000,0,1700,1600,1500,4000,0
26793,70000,1,2,2,26,1,2,2,2,0,0,71160,67381,72192,70444,71900,0,0,6516,0,3300,0,500,0
27146,400000,1,3,1,42,0,0,0,0,0,0,95014,97074,98274,84698,58612,55610,5000,3532,4005,1482,1452,3000,1
10650,400000,2,1,2,27,-2,-2,-2,-2,-2,-2,5457,4438,5048,7013,52189,16153,4460,5072,7048,52317,16232,4516,1
19877,50000,2,2,2,42,0,0,-1,0,0,0,37606,17971,10812,12237,13057,15057,3000,15000,2000,2000,2000,0,0
29998,30000,1,2,2,37,4,3,2,-1,0,0,3565,3356,2758,20878,20582,19357,0,0,22000,4200,2000,3100,1
25944,310000,2,1,1,41,0,0,0,0,0,0,20876,21999,7426,6092,5074,3865,2016,1200,1100,1000,300,1000,0
7777,360000,2,2,1,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
14057,180000,2,1,1,37,-1,-1,-1,-1,-1,-1,29206,16231,8392,25062,13088,23174,16231,8405,25062,13088,23174,8556,0
18148,340000,1,1,2,31,0,0,0,0,0,0,85292,66486,62918,53322,50180,57000,17241,16000,13322,10005,9081,9080,0
26559,50000,2,3,3,51,0,0,0,0,0,0,44788,45471,46394,47865,47455,48426,2352,2275,2398,1336,1366,1444,1
27888,20000,2,2,2,27,0,0,0,2,0,0,16679,14921,9470,9640,6110,5775,1554,2360,500,1000,3200,2000,0
24257,280000,1,2,2,30,2,2,2,2,2,2,106907,110550,113877,115223,116930,112607,6900,6600,4700,5100,0,4200,0
10760,360000,1,3,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16640,30000,1,3,1,48,0,0,0,2,2,3,19650,20817,23860,24372,25776,25088,1500,3400,1200,2100,0,0,1
8253,500000,1,1,2,34,0,0,0,0,0,0,8007,10556,14332,20393,22633,24318,3000,4000,6500,5000,2000,4000,0
22676,460000,2,1,1,32,0,0,-1,-1,-1,-1,5085,3883,5115,5714,1530,1868,3282,6000,5714,1530,1868,9250,0
3370,20000,1,3,2,35,-1,3,2,0,0,0,8918,8634,8280,11500,9000,0,0,0,4000,7000,0,0,0
27796,160000,2,3,2,26,0,0,2,-1,-1,-1,19542,24035,17561,17094,4353,4906,10000,0,17098,4353,2500,0,0
19874,500000,2,2,1,46,0,0,2,2,0,0,198342,212155,185142,115640,78082,80588,19000,5000,0,5000,10000,50000,0
12892,210000,2,3,2,35,-2,-2,-2,-2,-2,-2,1983,-17,9000,7905,1434,1008,0,9017,7905,1434,1008,660,0
5356,60000,2,2,1,37,0,0,0,0,0,0,57694,58656,59750,60602,53838,54609,2800,3000,2800,2100,2123,2100,0
5241,50000,2,2,2,31,0,0,0,0,0,0,45861,47667,48119,8257,8037,9470,3687,5000,1000,309,2000,1000,0
20152,20000,2,2,1,48,1,-2,-2,-2,-2,-1,0,0,0,0,0,1473,0,0,0,0,1473,930,1
536,60000,1,2,2,25,-1,-1,0,-1,-1,0,480,1675,3630,578,4825,6200,1675,2500,578,4825,2000,2435,0
24098,150000,1,2,1,29,0,0,-2,-2,-2,-2,14075,0,0,0,0,0,0,0,0,0,0,0,0
10639,310000,2,2,2,24,0,0,0,0,0,0,203519,182513,161002,139275,120762,102598,6373,5600,5000,4500,3500,2816,0
4865,150000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
15732,220000,1,1,1,42,-1,-1,-1,-1,0,-1,2358,156,0,50510,2202,4533,156,0,50510,0,5131,0,0
9743,150000,1,2,2,27,0,0,0,0,0,-1,12593,39494,33616,24519,10656,30168,38018,1203,41,2587,31382,11027,0
1553,20000,2,3,3,47,0,0,0,0,0,0,9417,10436,11450,12257,12685,13306,1179,1193,1000,625,1000,405,0
1085,80000,2,2,2,23,-1,0,0,0,0,0,57314,58489,50452,51573,49061,33931,2145,2000,2012,2049,2008,1217,0
3743,280000,2,1,1,34,-1,0,0,0,0,0,11584,12211,10247,10247,6170,11170,7011,3000,0,123,5000,0,1
12839,300000,2,1,2,42,-1,-1,-1,0,0,-2,6349,668,9737,367,-23,-413,668,9800,0,0,0,0,0
10783,30000,1,2,2,43,0,0,2,0,0,0,25724,29638,27000,27382,26876,28351,5300,0,1100,1000,2300,0,0
17688,70000,2,1,1,35,2,2,2,2,2,2,51143,53185,55030,56530,55027,58461,3500,3300,3000,0,4500,2500,1
17400,60000,2,2,2,36,0,0,0,0,0,0,57724,56597,50766,47022,31606,30820,2000,5015,2000,3000,1300,1500,0
8321,360000,1,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
17403,50000,2,3,1,46,1,2,-1,3,2,0,8354,6024,116,116,9982,8143,0,116,0,10040,400,2272,1
1803,300000,2,3,1,31,-1,-1,-1,-1,-1,-1,331,331,331,331,-1,199,332,332,332,0,200,0,0
20609,360000,1,1,2,30,0,0,0,0,0,0,365290,362533,358716,353426,299403,260620,13000,14000,12080,10000,9500,6000,0
11805,120000,2,2,2,35,1,-2,-1,-1,-1,-1,0,0,554,4131,930,0,0,554,4131,930,0,2581,0
27023,350000,1,2,1,42,0,0,0,0,0,0,195639,196554,177597,181702,176253,179190,7200,7000,7007,7000,6500,6500,0
3623,100000,1,1,1,55,0,0,0,0,0,0,18135,31498,17158,18758,17168,0,2000,4000,2000,3000,0,0,0
25739,180000,2,1,2,34,0,0,0,0,0,2,85129,88701,91356,94820,100740,99015,5000,5000,5000,7500,0,6000,1
1542,50000,1,3,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14137,50000,1,5,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
28583,320000,2,1,1,34,-2,-2,-1,0,0,0,5159,967,14331,16591,9433,398,967,14331,9433,0,0,3090,0
18942,200000,2,2,2,30,0,0,0,0,0,0,38616,40612,32801,14664,17092,18820,3040,1306,3400,3000,2000,0,0
24066,20000,1,1,2,23,-1,-1,-1,-1,-1,-1,14697,11983,4098,14899,10170,7151,12483,4098,14899,10170,427,0,0
4569,30000,1,2,2,23,0,0,0,0,0,0,27275,26948,28183,25484,27062,28703,2000,2000,1400,2000,2100,2500,0
28753,180000,2,2,3,41,0,0,0,0,0,0,141137,130282,109327,77752,66202,58557,5481,4399,3008,2150,2147,2120,0
9046,230000,2,3,2,54,0,0,0,0,0,0,66108,45000,33477,34914,36352,37745,6840,3000,2000,2000,2000,2000,0
13155,80000,1,2,2,27,1,-2,-2,-1,0,0,0,0,0,23374,24836,26412,0,0,23374,2000,2000,13000,0
6732,80000,1,1,1,60,0,0,0,0,-2,-2,53315,47740,50100,0,0,0,3300,6267,0,0,0,4189,0
12573,50000,1,1,2,26,0,0,-1,-1,-1,-1,11550,11368,138,1022,316,450,1000,200,1200,600,600,600,0
26078,80000,2,3,1,35,0,0,0,0,0,0,63436,49544,50418,51810,28964,13059,2096,1970,2355,1500,1000,646,0
11976,70000,1,2,2,25,0,0,0,2,2,2,50224,58639,11512,10586,20389,17369,10000,10000,0,10000,0,33000,0
4350,50000,1,2,1,54,2,2,0,0,0,0,48580,47112,30246,26953,27249,27521,0,1500,1000,986,986,996,0
18780,140000,2,3,2,28,-1,-1,-1,-1,0,-1,800,7937,9920,7078,3936,1555,7937,10132,7084,4,1555,0,0
18734,50000,2,2,1,24,0,0,0,0,0,-2,44159,41904,46174,40675,0,0,5000,5000,2000,0,0,0,0
18207,500000,1,1,2,48,1,-2,-1,-1,0,0,-471,-471,157,20697,23906,23906,0,785,20697,3766,0,2040,0
20534,320000,1,1,2,29,-2,-2,-2,-2,-2,-2,9161,26156,13185,17439,66408,14333,28524,13270,17562,66751,14405,52677,0
27698,140000,2,2,1,24,0,0,0,0,0,0,62755,64001,65341,66674,68003,69424,2285,2365,2413,2431,2514,3000,0
1356,70000,2,3,1,38,0,0,0,0,0,0,24758,25581,16105,17571,18330,16268,1273,1534,2000,1000,1000,1000,0
1847,50000,1,2,3,53,0,0,0,0,0,0,34664,17242,18417,18877,18985,18184,1500,1500,1000,800,2000,1000,0
2698,30000,2,3,2,26,0,0,0,0,0,0,28063,29304,28047,26840,28271,28134,1700,1407,1200,2000,2000,1000,0
1448,20000,2,2,2,23,-1,-1,-1,2,-1,-1,7186,3478,137,1714,17694,12237,8060,137,5199,17694,575,0,0
11170,290000,1,2,1,36,-1,-1,-1,-1,-1,-1,16082,27310,12811,11111,24586,11992,27411,12821,11111,24586,11992,12772,0
15729,50000,2,1,2,21,0,0,0,0,0,0,36809,33121,29672,22365,12702,4134,5143,5000,1021,0,3000,0,0
15473,420000,1,2,1,37,-1,-1,0,0,0,0,3823,149793,56611,77406,79316,73995,150298,10617,25000,3034,3012,5012,0
11407,260000,2,2,2,29,-2,-2,-2,-2,-2,-2,4400,942,1058,2106,2282,2531,942,1058,2106,2282,2531,0,0
20965,220000,1,2,1,47,-1,-1,-1,-1,-1,-1,3489,6246,29390,8460,19000,13550,6261,29390,8489,19000,13550,2969,0
14973,150000,2,1,2,28,0,0,-1,4,3,2,8982,0,1187,1182,882,441,0,1187,0,0,0,583,0
3279,20000,2,1,2,23,0,0,3,2,2,0,16918,20627,19985,19702,18395,18763,4000,1,651,0,655,653,0
25298,50000,2,2,1,24,0,0,0,0,0,0,48700,47544,47612,48713,49295,49916,2401,2440,2396,1368,1401,1807,0
3833,120000,2,3,1,48,-1,2,-1,-1,0,-1,3845,199,1823,3646,1823,1823,0,1823,3646,0,1823,1823,1
29108,50000,2,2,1,51,1,2,2,-2,-2,-2,4746,4496,0,0,0,0,0,0,0,0,0,0,0
3411,10000,1,2,2,26,0,0,0,0,0,0,7606,7030,8454,9454,5784,0,2000,2000,1000,0,0,0,1
4099,60000,2,2,1,49,2,0,0,0,2,0,61093,57227,32091,32792,31277,29512,1739,1791,2378,0,1092,3554,1
20395,80000,1,2,2,23,0,0,0,0,-2,-2,78542,48563,20790,0,0,0,1750,1650,0,0,0,0,0
15599,20000,2,1,2,23,2,0,0,0,0,0,19175,19889,17703,18690,19065,19261,1575,1400,1300,643,862,2000,0
16211,20000,2,2,1,46,0,0,0,0,0,0,10640,11252,12277,12287,12140,11990,1185,1600,1000,243,240,619,0
14240,80000,2,1,2,26,0,0,0,0,0,0,19891,20650,21002,19478,17882,5120,1576,1424,576,1000,102,300,0
18688,60000,2,2,2,28,2,2,2,2,2,2,48322,51587,52664,53059,51468,54511,4692,2500,2000,0,4019,0,0
12923,90000,2,2,2,33,2,2,0,0,2,2,61367,59814,61816,65180,63979,63733,0,3000,5010,0,5000,0,1
5395,70000,1,1,2,29,-1,-1,0,-1,2,-1,2343,14336,13155,3929,1953,967,15000,4000,4000,0,1000,1000,0
21754,80000,2,2,2,24,0,0,0,0,0,0,75125,77353,78321,73731,39643,39457,3503,5001,2092,1218,1445,878,0
1459,90000,2,3,2,24,-1,-1,-1,-1,-1,-2,595,207,18189,557,0,0,207,18281,557,0,0,0,1
7494,130000,2,5,1,32,0,-1,-1,0,0,0,3275,376,17055,14693,14855,14817,376,17055,575,449,1000,339,0
10737,300000,2,1,1,36,1,2,-1,0,0,-1,5602,2700,6300,8100,5400,2700,0,6300,5400,0,2700,7150,0
2054,140000,1,3,1,37,2,2,2,2,2,2,136184,138932,140185,136438,144979,139314,6400,5000,0,10800,0,5300,0
22024,230000,2,2,2,26,0,0,0,0,0,0,2656,3678,4650,3234,4174,5100,1074,1046,1060,1000,1000,5000,0
21247,100000,1,2,2,37,2,2,2,2,2,2,24927,27689,26960,29504,30020,29995,3185,0,3000,1300,600,2000,1
1125,100000,2,2,2,29,-2,-1,0,0,0,0,75912,85276,88498,90289,92485,95630,10000,4000,2600,3000,4000,5000,0
18469,120000,2,1,2,26,-1,-1,-1,-1,-1,-1,6500,4899,6500,6825,5635,2833,4899,6500,6825,5635,5497,7921,0
16550,150000,1,1,2,29,2,0,0,0,0,0,7562,10609,14101,17523,18914,28516,3500,4000,4000,2000,10000,4000,0
29909,140000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
22112,60000,2,2,2,29,2,0,0,0,0,0,58501,54932,85672,41483,19394,18893,2000,1900,1572,1000,700,668,1
26391,50000,2,2,2,41,2,-1,2,2,-2,-2,390,780,780,0,0,0,780,0,0,0,0,0,1
22630,350000,2,3,1,38,-2,-2,-2,-2,-2,-2,1316,3033,2168,7951,4986,3641,3061,2181,8071,5002,3654,5820,0
8485,80000,1,3,1,55,0,0,0,0,0,0,79788,81571,75814,49784,51408,48587,25000,7704,8700,3000,12900,3000,0
17684,70000,2,1,2,36,0,0,0,0,0,0,79640,75021,71101,73831,46898,48686,3000,2893,4231,8000,2500,1675,0
18691,240000,2,1,2,25,1,-1,-1,-1,-1,-2,0,587,0,2417,0,0,587,0,2417,0,0,7642,0
28512,190000,2,1,1,47,0,0,0,0,0,0,192493,193297,193400,193278,192956,193039,7200,7222,7300,7100,7380,7200,0
2808,180000,2,1,2,26,1,-2,-2,-2,-1,-1,0,0,0,0,298,7550,0,0,0,298,7550,0,0
24147,430000,1,1,2,29,0,0,0,0,0,0,402396,384100,375827,330644,353036,355121,14000,13400,30696,53036,12752,15980,0
29607,90000,1,2,1,45,-1,3,2,2,-1,-1,3664,3449,1776,-1170,390,390,0,0,0,1560,390,930,1
27716,20000,2,1,2,25,1,-1,-1,-1,-1,-1,0,891,789,0,728,169,891,789,0,728,169,0,0
2927,30000,2,2,1,34,2,2,2,2,2,2,24014,25891,27385,27834,28241,28130,2274,2217,1200,1000,500,2000,1
28705,100000,2,3,1,42,-1,-1,-1,-1,-1,-1,1651,631,3611,631,631,0,631,3611,631,631,0,2113,0
1202,120000,1,1,2,29,0,0,0,0,0,0,30101,31281,30180,30471,31110,31728,2000,2000,1090,1129,1135,1200,0
19752,80000,2,2,2,47,-1,2,-1,-1,0,-1,3598,2464,7156,2099,915,915,2,7156,2099,0,915,1065,0
21446,290000,2,2,2,26,0,0,0,0,0,0,291861,254619,226755,155527,125986,107792,9596,7700,4402,3300,3100,4000,0
6343,150000,1,1,1,49,-1,-1,-1,-1,-1,-1,6338,8460,1682,7898,3336,975,8470,1682,7898,3336,975,0,0
20047,100000,2,2,1,41,-1,2,2,-1,0,0,2427,1225,935,5362,4082,-75,935,0,5362,0,0,0,0
10286,400000,1,1,2,29,0,-1,-1,-1,0,0,31348,27887,38915,29926,24383,45588,28102,39186,30153,12029,38220,6004,0
19127,70000,2,2,2,26,2,0,0,0,0,0,66087,67510,69007,61845,60184,66801,3120,3303,2800,2200,7600,0,1
2990,50000,2,3,1,36,0,-1,0,0,0,0,3781,1710,25967,17227,15714,15876,1710,25000,754,600,800,1900,0
5225,50000,1,2,2,22,2,2,2,0,0,0,50262,51040,35046,28893,28772,27521,2009,5,1200,2000,1100,3405,0
27966,360000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
19759,310000,2,1,2,35,-1,0,0,0,-1,-1,27089,37919,40136,31242,18962,9950,20000,21890,15000,9481,19900,0,0
22915,120000,2,2,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16610,200000,1,1,2,29,-2,-1,-1,-1,-1,-1,8099,3432,2249,3367,-33,11202,3447,2261,3377,0,11235,2795,0
22394,80000,2,2,1,33,0,0,0,0,0,0,74973,66613,66437,54631,49219,50094,3113,2627,1850,1870,1773,1800,0
25656,220000,2,2,2,30,0,0,0,0,0,2,152514,150742,142633,137337,144570,140881,7149,8000,5000,10800,0,5600,0
29639,340000,1,2,2,30,0,0,0,0,0,0,233770,216978,181217,172862,171353,170048,8100,8000,6102,6628,6517,4500,1
11034,30000,2,1,2,22,1,2,2,0,0,0,25229,25533,24441,24441,11255,0,1000,0,0,0,0,0,1
12103,30000,1,2,2,33,0,0,0,0,0,0,29956,30536,30162,29819,14071,0,29000,1200,637,2000,0,0,0
19434,180000,2,2,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10255,160000,1,2,1,41,0,0,-2,-2,-2,-2,2524,0,0,0,0,0,0,0,0,0,0,0,1
1122,20000,1,2,2,30,1,2,4,3,2,2,19977,21359,20581,19860,19690,1735,2000,0,0,0,500,0,1
4677,150000,2,5,1,53,0,0,0,0,0,0,135903,137719,144913,135063,134417,134490,7474,14004,4876,4750,5090,4594,0
18322,480000,2,1,2,32,-1,-1,-1,-1,-1,-1,3655,38022,5785,9233,4893,2168,38024,5785,9233,4893,2168,3625,0
13707,50000,2,2,2,24,0,0,0,0,0,0,45404,38383,39851,27258,27679,28619,1700,2156,1200,1010,1400,970,0
16669,60000,1,2,1,44,0,0,0,0,0,0,59331,54989,53898,54960,56054,55263,2000,2000,1962,1974,2159,2100,0
9975,50000,2,1,2,27,0,0,0,0,0,0,39607,40399,36712,33485,37712,40065,5014,5000,5000,5000,5000,5000,0
10284,140000,2,1,1,33,0,0,0,0,0,0,27234,20191,26276,26847,21713,22143,1389,12000,915,788,791,821,0
12105,70000,2,3,2,23,0,0,2,0,0,0,16103,17185,16581,14106,14427,11689,2800,0,650,650,570,450,0
27117,100000,1,3,2,33,1,-2,-1,2,-1,0,0,0,1991,1991,93536,95373,0,1991,0,93536,3500,8000,0
19809,50000,2,3,1,31,0,0,0,0,0,0,29731,30329,26823,27454,27286,27858,1500,1500,1500,1000,956,1000,0
28985,180000,2,1,2,35,0,0,0,0,0,0,5450,150,150,150,150,150,0,0,0,0,0,0,1
27719,90000,2,2,2,24,2,0,0,2,0,0,89346,89466,93755,89706,89221,91596,4100,8245,0,3450,7200,0,1
